Sentence #,Word,Tag
,really,O
,like,O
,to,O
,call,O
,it,O
,being,O
,kidnapped,O
,.,O
Sentence: 4084,Because,O
,kidnapping,O
,is,O
,taking,O
,someone,O
,somewhere,O
,they,O
,don't,O
,want,O
,to,O
,be,O
,without,O
,their,O
,consent,O
,and,O
,or,O
,will,O
,.,O
Sentence: 4085,"""",O
,The,O
,case,O
,began,O
,in,O
,late,O
,September,B-tim
,2002,I-tim
,when,O
,the,O
,body,O
,of,O
,a,O
,man,O
,named,O
,Michael,O
,Martin,O
,was,O
,found,O
,in,O
,a,O
,field,O
,across,O
,the,O
,street,O
,from,O
,his,O
,apartment,O
,building,O
,in,O
,the,O
,city,B-tim
,of,I-tim
,Inkster,I-tim
,.,O
Sentence: 4086,Investigators,O
,questioned,O
,a,O
,local,O
,woman,O
,who,O
,gave,O
,conflicting,O
,accounts,O
,of,O
,what,O
,she,O
,observed,O
,but,O
,told,O
,them,O
,several,O
,times,O
,that,O
,she,O
,had,O
,no,O
,idea,O
,who,O
,fatally,O
,shot,O
,Martin,O
,.,O
Sentence: 4087,"""",O
,You,O
,got,O
,up,O
,in,O
,the,O
,middle,O
,of,O
,the,O
,night,O
,and,O
,you,O
,saw,O
,something,O
,",",O
,"""",O
,Inkster,O
,police,O
,Detective,O
,Anthony,O
,Abdallah,O
,said,O
,to,O
,her,O
,during,O
,an,O
,interview,O
,at,O
,police,O
,headquarters,O
,",",O
,according,O
,to,O
,a,O
,transcript,O
,.,O
Sentence: 4088,"""",O
,No,O
,",",O
,I,O
,didn't,O
,",",O
,"""",O
,she,O
,said,O
,.,O
Sentence: 4089,Later,O
,in,O
,the,O
,interview,O
,",",O
,Abdallah,O
,appeared,O
,to,O
,threaten,O
,the,O
,woman,O
,.,O
Sentence: 4090,"""",O
,We,O
,don't,O
,want,O
,to,O
,leave,O
,you,O
,here,O
,and,O
,somebody,O
,take,O
,your,O
,kids,O
,",",O
,OK,O
,?,O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4091,She,O
,eventually,O
,told,O
,investigators,O
,that,O
,she,O
,saw,O
,Harrington,O
,and,O
,a,O
,second,O
,man,O
,",",O
,George,O
,Clark,O
,",",O
,assault,O
,Martin,O
,and,O
,drag,O
,him,O
,into,O
,a,O
,field,O
,and,O
,then,O
,she,O
,heard,O
,gunshots,O
,.,O
Sentence: 4092,Harrington,O
,was,O
,20,O
,years,O
,old,O
,.,O
Sentence: 4093,He,O
,had,O
,been,O
,taking,O
,classes,O
,at,O
,Wilberforce,O
,University,O
,in,O
,Ohio,O
,the,O
,first,O
,in,O
,his,O
,family,O
,to,O
,attend,O
,college,O
,but,O
,was,O
,at,O
,that,O
,point,O
,trying,O
,to,O
,figure,O
,out,O
,the,O
,next,O
,phase,O
,of,O
,his,O
,life,O
,.,O
Sentence: 4094,Clark,O
,",",O
,who,O
,was,O
,31,O
,at,O
,the,O
,time,O
,of,O
,his,O
,arrest,O
,",",O
,had,O
,been,O
,taking,O
,care,O
,of,O
,his,O
,ailing,O
,mother,O
,who,O
,was,O
,struggling,O
,to,O
,manage,O
,severe,O
,diabetes,O
,and,O
,arthritis,O
,.,O
Sentence: 4095,The,O
,two,O
,men,O
,had,O
,grown,O
,up,O
,in,O
,the,O
,same,O
,housing,O
,project,O
,in,O
,Inkster,B-geo
,but,O
,they,O
,were,O
,11,O
,years,O
,apart,O
,in,O
,age,O
,and,O
,didn't,O
,know,O
,each,O
,other,O
,well,O
,.,O
Sentence: 4096,At,O
,their,O
,trial,O
,",",O
,the,O
,woman,O
,took,O
,the,O
,stand,O
,and,O
,denied,O
,witnessing,O
,the,O
,shooting,O
,or,O
,hearing,O
,any,O
,shots,O
,.,O
Sentence: 4097,But,O
,she,O
,admitted,O
,to,O
,having,O
,implicated,O
,Harrington,O
,and,O
,Clark,O
,at,O
,a,O
,pretrial,O
,hearing,O
,",",O
,according,O
,to,O
,an,O
,appeals,O
,court,O
,summary,O
,of,O
,the,O
,trial,O
,.,O
Sentence: 4098,There,O
,was,O
,no,O
,physical,O
,evidence,O
,linking,O
,Harrington,O
,or,O
,Clark,O
,to,O
,the,O
,murder,O
,",",O
,but,O
,the,O
,jury,O
,found,O
,them,O
,guilty,O
,.,O
Sentence: 4099,Harrington's,O
,verdict,O
,was,O
,overturned,O
,on,O
,appeal,O
,",",O
,and,O
,he,O
,went,O
,on,O
,to,O
,have,O
,three,O
,more,O
,trials,O
,.,O
Sentence: 4100,The,O
,next,O
,two,O
,ended,O
,in,O
,hung,O
,juries,O
,but,O
,the,O
,fourth,O
,resulted,O
,in,O
,a,O
,conviction,O
,.,O
Sentence: 4101,He,O
,was,O
,sentenced,O
,to,O
,life,O
,in,O
,prison,O
,without,O
,the,O
,possibility,O
,of,O
,parole,O
,in,O
,February,B-tim
,2006,I-tim
,.,O
Sentence: 4102,Clark,O
,received,O
,a,O
,life,O
,sentence,O
,after,O
,his,O
,motion,O
,for,O
,a,O
,new,O
,trial,O
,was,O
,denied,O
,in,O
,2003,B-tim
,.,O
Sentence: 4103,Behind,O
,bars,O
,",",O
,Harrington,O
,said,O
,he,O
,poured,O
,his,O
,energy,O
,into,O
,fighting,O
,his,O
,conviction,O
,.,O
Sentence: 4104,"""",O
,I,O
,didn't,O
,have,O
,time,O
,to,O
,be,O
,angry,O
,",",O
,bitter,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4105,"""",O
,I,O
,had,O
,to,O
,fight,O
,.,O
Sentence: 4106,I,O
,had,O
,to,O
,read,O
,.,O
Sentence: 4107,"""",O
,The,O
,Michigan,O
,Innocence,O
,Clinic,O
,",",O
,which,O
,is,O
,run,O
,by,O
,the,O
,University,O
,of,O
,Michigan,O
,Law,O
,School,O
,",",O
,began,O
,looking,O
,into,O
,his,O
,case,O
,in,O
,2009,B-tim
,.,O
Sentence: 4108,By,O
,2015,B-tim
,",",O
,however,O
,",",O
,all,O
,of,O
,Harrington's,O
,appeals,O
,were,O
,exhausted,O
,and,O
,it,O
,seemed,O
,his,O
,fate,O
,was,O
,largely,O
,sealed,O
,.,O
Sentence: 4109,But,O
,last,O
,fall,O
,",",O
,the,O
,Wayne,O
,County,O
,Prosecutor's,O
,Office,O
,Conviction,O
,Integrity,O
,Unit,O
,opened,O
,an,O
,investigation,O
,into,O
,the,O
,case,O
,.,O
Sentence: 4110,A,O
,six,O
,month,O
,probe,O
,uncovered,O
,a,O
,"""",O
,disturbing,O
,pattern,O
,of,O
,behavior,O
,from,O
,the,O
,original,O
,lead,O
,detective,O
,that,O
,involved,O
,threatening,O
,and,O
,coercing,O
,a,O
,number,O
,of,O
,witnesses,O
,",",O
,"""",O
,according,O
,to,O
,a,O
,statement,O
,from,O
,the,O
,prosecutor's,O
,office,O
,.,O
Sentence: 4111,The,O
,unit,O
,concluded,O
,that,O
,Harrington,O
,and,O
,Clark,O
,did,O
,not,O
,receive,O
,fair,O
,trials,O
,as,O
,a,O
,result,O
,of,O
,the,O
,detective's,O
,conduct,O
,.,O
Sentence: 4112,But,O
,the,O
,prosecutor's,O
,office,O
,"""",O
,has,O
,not,O
,reached,O
,any,O
,conclusion,O
,regarding,O
,actual,O
,innocence,O
,of,O
,Mr,O
,.,O
Sentence: 4113,Harrington,O
,and,O
,Mr,O
,.,O
Sentence: 4114,Clark,O
,",",O
,"""",O
,it,O
,said,O
,in,O
,the,O
,statement,O
,.,O
Sentence: 4115,Imran,O
,Syed,O
,",",O
,the,O
,assistant,O
,director,O
,of,O
,the,O
,Michigan,O
,Innocence,O
,Clinic,O
,",",O
,praised,O
,the,O
,prosecutor's,O
,office,O
,for,O
,recommending,O
,the,O
,convictions,O
,be,O
,vacated,O
,and,O
,the,O
,charges,O
,dismissed,O
,.,O
Sentence: 4116,"""",O
,Having,O
,investigated,O
,this,O
,case,O
,for,O
,more,O
,than,O
,a,O
,decade,O
,",",O
,the,O
,Michigan,O
,Innocence,O
,Clinic,O
,firmly,O
,believes,O
,in,O
,Mr,O
,.,O
Sentence: 4117,Clark,O
,and,O
,Mr,O
,.,O
Sentence: 4118,Harrington's,O
,innocence,O
,",",O
,"""",O
,said,O
,Syed,O
,",",O
,who,O
,was,O
,a,O
,second,O
,year,O
,law,O
,student,O
,when,O
,he,O
,began,O
,working,O
,on,O
,the,O
,case,O
,in,O
,2009,B-tim
,.,O
Sentence: 4119,"""",O
,All,O
,of,O
,the,O
,evidence,O
,indicates,O
,that,O
,this,O
,is,O
,a,O
,case,O
,of,O
,police,O
,misconduct,O
,where,O
,two,O
,men,O
,who,O
,had,O
,absolutely,O
,nothing,O
,to,O
,do,O
,with,O
,the,O
,murder,O
,were,O
,charged,O
,",",O
,convicted,O
,and,O
,served,O
,17,O
,years,O
,in,O
,prison,O
,",",O
,while,O
,the,O
,true,O
,perpetrator,O
,remained,O
,at,O
,large,O
,.,O
Sentence: 4120,"""",O
,Inkster,O
,police,O
,Chief,O
,William,O
,Riley,O
,said,O
,the,O
,detectives,O
,involved,O
,in,O
,the,O
,case,O
,are,O
,no,O
,longer,O
,on,O
,the,O
,force,O
,and,O
,he,O
,would,O
,welcome,O
,an,O
,outside,O
,investigation,O
,.,O
Sentence: 4121,"""",O
,We,O
,have,O
,nothing,O
,to,O
,hide,O
,here,O
,",",O
,"""",O
,Riley,O
,said,O
,.,O
Sentence: 4122,"""",O
,I'm,O
,like,O
,every,O
,other,O
,citizen,O
,that,O
,feels,O
,if,O
,a,O
,criminal,O
,act,O
,occurred,O
,in,O
,the,O
,prosecution,O
,of,O
,this,O
,case,O
,",",O
,they,O
,need,O
,to,O
,be,O
,held,O
,accountable,O
,.,O
Sentence: 4123,"""",O
,Abdallah,O
,",",O
,who,O
,served,O
,as,O
,the,O
,lead,O
,detective,O
,on,O
,the,O
,case,O
,",",O
,is,O
,now,O
,a,O
,police,O
,officer,O
,in,O
,the,O
,Detroit,B-geo
,suburb,O
,of,O
,Harper,B-geo
,Woods,I-geo
,.,O
Sentence: 4124,Reached,O
,Friday,B-tim
,afternoon,O
,",",O
,he,O
,declined,O
,comment,O
,.,O
Sentence: 4125,"""",O
,Man,O
,",",O
,you,O
,can't,O
,talk,O
,to,O
,me,O
,about,O
,s,O
,like,O
,that,O
,",",O
,"""",O
,Abdallah,O
,said,O
,.,O
Sentence: 4126,Clark,O
,was,O
,released,O
,from,O
,the,O
,Lakeland,O
,Correctional,O
,Facility,O
,on,O
,April,B-tim
,9,I-tim
,.,O
Sentence: 4127,His,O
,mother,O
,never,O
,got,O
,a,O
,chance,O
,to,O
,see,O
,him,O
,walk,O
,free,O
,.,O
Sentence: 4128,She,O
,died,O
,in,O
,2004,O
,",",O
,just,O
,two,O
,years,O
,after,O
,Clark's,O
,arrest,O
,.,O
Sentence: 4129,"""",O
,Basically,O
,when,O
,she,O
,found,O
,out,O
,what,O
,they,O
,did,O
,to,O
,me,O
,",",O
,she,O
,gave,O
,up,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4130,"""",O
,This,O
,is,O
,something,O
,I,O
,have,O
,to,O
,live,O
,with,O
,.,O
Sentence: 4131,But,O
,even,O
,though,O
,she's,O
,not,O
,here,O
,in,O
,the,O
,physical,O
,form,O
,",",O
,I'm,O
,sure,O
,she's,O
,looking,O
,down,O
,and,O
,seeing,O
,that,O
,justice,O
,finally,O
,prevailed,O
,.,O
Sentence: 4132,"""",O
,The,O
,prison,O
,where,O
,Clark,O
,was,O
,held,O
,has,O
,had,O
,393,O
,prisoners,O
,who,O
,tested,O
,positive,O
,for,O
,the,O
,virus,O
,and,O
,nine,O
,inmate,O
,deaths,O
,linked,O
,to,O
,COVID,O
,19,O
,",",O
,according,O
,to,O
,the,O
,Michigan,B-geo
,Department,O
,of,O
,Corrections,O
,.,O
Sentence: 4133,Clark,O
,moved,O
,in,O
,with,O
,family,O
,members,O
,in,O
,Michigan,O
,but,O
,has,O
,been,O
,social,O
,distancing,O
,.,O
Sentence: 4134,"""",O
,I,O
,never,O
,gave,O
,up,O
,hope,O
,that,O
,one,O
,day,O
,this,O
,would,O
,happen,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4135,Due,O
,to,O
,the,O
,coronavirus,O
,pandemic,O
,",",O
,he's,O
,hardly,O
,left,O
,the,O
,house,O
,since,O
,walking,O
,out,O
,of,O
,prison,O
,",",O
,but,O
,that,O
,hasn't,O
,been,O
,a,O
,hardship,O
,for,O
,him,O
,.,O
Sentence: 4136,"""",O
,I'm,O
,enjoying,O
,every,O
,minute,O
,of,O
,my,O
,freedom,O
,",",O
,"""",O
,Clark,O
,said,O
,.,O
Sentence: 4137,At,O
,the,O
,Macomb,O
,Correctional,O
,Facility,O
,",",O
,where,O
,Harrington,O
,was,O
,held,O
,",",O
,84,O
,inmates,O
,have,O
,tested,O
,positive,O
,and,O
,four,O
,have,O
,died,O
,from,O
,the,O
,virus,O
,.,O
Sentence: 4138,"""",O
,It,O
,was,O
,serious,O
,",",O
,serious,O
,",",O
,serious,O
,",",O
,"""",O
,Harrington,O
,said,O
,of,O
,the,O
,conditions,O
,behind,O
,bars,O
,.,O
Sentence: 4139,"""",O
,Think,O
,about,O
,a,O
,closed,O
,in,O
,environment,O
,with,O
,a,O
,rampant,O
,virus,O
,ravaging,O
,through,O
,.,O
Sentence: 4140,"""",O
,"""",O
,I,O
,never,O
,experienced,O
,any,O
,symptoms,O
,",",O
,"""",O
,he,O
,added,O
,.,O
Sentence: 4141,"""",O
,But,O
,for,O
,the,O
,sake,O
,of,O
,my,O
,family,O
,",",O
,I'm,O
,sacrificing,O
,another,O
,14,O
,days,O
,.,O
Sentence: 4142,"""",O
,Clark,O
,and,O
,Harrington,O
,are,O
,both,O
,planning,O
,to,O
,sue,O
,the,O
,state,O
,seeking,O
,$,O
,50,O
,",",O
,000,O
,for,O
,each,O
,year,O
,they,O
,were,O
,in,O
,prison,O
,under,O
,the,O
,state's,O
,Wrongful,O
,Imprisonment,O
,Compensation,O
,Act,O
,.,O
Sentence: 4143,Their,O
,lawyer,O
,",",O
,Wolfgang,O
,Mueller,O
,",",O
,is,O
,also,O
,planning,O
,to,O
,file,O
,suit,O
,against,O
,the,O
,city,O
,of,O
,Inkster,O
,and,O
,the,O
,lead,O
,detectives,O
,.,O
Sentence: 4144,"""",O
,I,O
,fully,O
,expect,O
,to,O
,hold,O
,the,O
,police,O
,accountable,O
,for,O
,what,O
,happened,O
,here,O
,",",O
,"""",O
,Mueller,O
,said,O
,.,O
Sentence: 4145,"""",O
,They,O
,flat,O
,out,O
,framed,O
,these,O
,guys,O
,.,O
Sentence: 4146,"""",O
,Harrington's,O
,first,O
,meal,O
,after,O
,leaving,O
,prison,O
,was,O
,a,O
,cheeseburger,O
,with,O
,french,O
,fries,O
,and,O
,a,O
,slice,O
,of,O
,cheesecake,O
,.,O
Sentence: 4147,His,O
,hotel,O
,stay,O
,is,O
,being,O
,paid,O
,for,O
,by,O
,the,O
,Michigan,O
,Innocence,O
,Clinic,O
,.,O
Sentence: 4148,The,O
,program,O
,was,O
,unable,O
,to,O
,also,O
,cover,O
,the,O
,cost,O
,of,O
,his,O
,meals,O
,",",O
,but,O
,a,O
,call,O
,for,O
,donations,O
,from,O
,students,O
,was,O
,answered,O
,so,O
,quickly,O
,that,O
,enough,O
,money,O
,was,O
,raised,O
,in,O
,two,O
,hours,O
,",",O
,said,O
,law,O
,student,O
,Danielle,O
,Bernstein,O
,.,O
Sentence: 4149,The,O
,students,O
,have,O
,also,O
,begun,O
,a,O
,fundraising,O
,effort,O
,to,O
,help,O
,him,O
,cover,O
,housing,O
,and,O
,transportation,O
,costs,O
,as,O
,he,O
,adjusts,O
,to,O
,his,O
,new,O
,life,O
,.,O
Sentence: 4150,Harrington,O
,has,O
,yet,O
,to,O
,venture,O
,off,O
,the,O
,hotel,O
,grounds,O
,.,O
Sentence: 4151,He's,O
,been,O
,spending,O
,his,O
,days,O
,FaceTiming,O
,on,O
,his,O
,new,O
,iPhone,O
,with,O
,his,O
,family,O
,",",O
,watching,O
,television,O
,and,O
,reading,O
,his,O
,devotional,O
,pamphlet,O
,",",O
,as,O
,well,O
,as,O
,the,O
,two,O
,page,O
,court,O
,document,O
,ordering,O
,his,O
,release,O
,from,O
,prison,O
,.,O
Sentence: 4152,"""",O
,I,O
,enjoy,O
,reading,O
,it,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4153,"""",O
,It's,O
,so,O
,refreshing,O
,after,O
,what,O
,I,O
,fought,O
,for,O
,all,O
,these,O
,years,O
,.,O
Sentence: 4154,"""",O
,He's,O
,having,O
,trouble,O
,sleeping,O
,at,O
,night,O
,.,O
Sentence: 4155,His,O
,room,O
,gets,O
,pitch,O
,black,O
,",",O
,a,O
,stark,O
,contrast,O
,to,O
,his,O
,17,O
,years,O
,of,O
,sleeping,O
,in,O
,a,O
,cell,O
,with,O
,a,O
,"""",O
,bright,O
,light,O
,shining,O
,into,O
,it,O
,.,O
Sentence: 4156,"""",O
,But,O
,Harrington,O
,is,O
,not,O
,at,O
,all,O
,complaining,O
,about,O
,his,O
,current,O
,setup,O
,at,O
,the,O
,hotel,O
,.,O
Sentence: 4157,"""",O
,There's,O
,other,O
,people,O
,here,O
,.,O
Sentence: 4158,They're,O
,friendly,O
,.,O
Sentence: 4159,It's,O
,a,O
,cool,O
,atmosphere,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 4160,"""",O
,If,O
,I,O
,need,O
,more,O
,sheets,O
,",",O
,towels,O
,.,O
Sentence: 4161,They,O
,got,O
,free,O
,breakfast,O
,muffins,O
,and,O
,granola,O
,.,O
Sentence: 4162,I,O
,can,O
,get,O
,coffee,O
,.,O
Sentence: 4163,"""",O
,"""",O
,For,O
,free,O
,!,O
,"""",O
,he,O
,exclaimed,O
,.,O
Sentence: 4164,"""",O
,All,O
,the,O
,stuff,O
,is,O
,free,O
,!,O
,"""",O
,Reflecting,O
,on,O
,his,O
,quarantine,O
,status,O
,",",O
,Harrington,O
,said,O
,he,O
,thinks,O
,it's,O
,actually,O
,for,O
,the,O
,best,O
,.,O
Sentence: 4165,It,O
,gives,O
,him,O
,a,O
,chance,O
,to,O
,ease,O
,into,O
,his,O
,new,O
,life,O
,on,O
,the,O
,outside,O
,.,O
Sentence: 4166,"""",O
,I,O
,look,O
,at,O
,it,O
,as,O
,one,O
,chapter,O
,closed,O
,in,O
,my,O
,life,O
,and,O
,this,O
,new,O
,chapter,O
,is,O
,so,O
,bright,O
,and,O
,beautiful,O
,.,O
Sentence: 4167,It's,O
,almost,O
,like,O
,a,O
,transitional,O
,period,O
,for,O
,me,O
,",",O
,"""",O
,he,O
,said,O
,by,O
,phone,O
,from,O
,his,O
,hotel,O
,room,O
,.,O
Sentence: 4168,"""",O
,And,O
,being,O
,here,O
,",",O
,I'm,O
,not,O
,thrust,O
,back,O
,into,O
,the,O
,hustle,O
,bustle,O
,of,O
,life,O
,after,O
,being,O
,gone,O
,so,O
,long,O
,.,O
Sentence: 4169,"""",O
,Before,O
,Harrington,O
,hung,O
,up,O
,",",O
,his,O
,lawyer,O
,nudged,O
,him,O
,to,O
,explain,O
,one,O
,of,O
,his,O
,final,O
,acts,O
,behind,O
,bars,O
,.,O
Sentence: 4170,Harrington,O
,said,O
,he,O
,took,O
,stock,O
,of,O
,the,O
,possessions,O
,he,O
,had,O
,accumulated,O
,after,O
,17,O
,years,O
,in,O
,captivity,O
,and,O
,figured,O
,there,O
,were,O
,others,O
,who,O
,needed,O
,them,O
,more,O
,.,O
Sentence: 4171,So,O
,he,O
,walked,O
,along,O
,a,O
,wing,O
,of,O
,the,O
,prison,O
,known,O
,as,O
,the,O
,Rock,O
,and,O
,handed,O
,out,O
,nearly,O
,everything,O
,he,O
,had,O
,his,O
,television,O
,",",O
,his,O
,clothes,O
,",",O
,his,O
,snacks,O
,and,O
,Ramen,O
,noodles,O
,.,O
Sentence: 4172,"""",O
,I,O
,was,O
,able,O
,to,O
,give,O
,out,O
,54,O
,items,O
,",",O
,"""",O
,Harrington,O
,said,O
,.,O
Sentence: 4173,"""",O
,I,O
,knew,O
,the,O
,hardships,O
,of,O
,going,O
,through,O
,that,O
,type,O
,of,O
,journey,O
,.,O
Sentence: 4174,I,O
,just,O
,wanted,O
,to,O
,give,O
,back,O
,one,O
,last,O
,time,O
,.,O
Sentence: 4175,"""",O
,The,O
,only,O
,clothes,O
,he,O
,had,O
,left,O
,were,O
,the,O
,white,O
,T,O
,shirt,O
,and,O
,maroon,O
,shorts,O
,.,O
Sentence: 4176,It,O
,was,O
,about,O
,35,O
,degrees,O
,outside,O
,but,O
,at,O
,that,O
,point,O
,Harrington,O
,had,O
,no,O
,other,O
,options,O
,.,O
Sentence: 4177,He,O
,would,O
,soon,O
,head,O
,for,O
,the,O
,prison,O
,gates,O
,",",O
,where,O
,his,O
,family,O
,was,O
,waiting,O
,for,O
,him,O
,and,O
,so,O
,was,O
,the,O
,rest,O
,of,O
,his,O
,life,O
,.,O
Sentence: 4178,Tablets,O
,on,O
,a,O
,blister,O
,pack,O
,of,O
,hydroxychloroquine,O
,on,O
,April,B-tim
,10,I-tim
,",",I-tim
,2020,I-tim
,",",O
,in,O
,Rio,B-geo
,de,I-geo
,Janeiro,I-geo
,.,O
Sentence: 4179,Buda,O
,Mendes,O
,Getty,O
,Images,O
,The,O
,Food,O
,and,O
,Drug,O
,Administration,O
,on,O
,Friday,B-tim
,cautioned,O
,against,O
,prescribing,O
,hydroxychloroquine,O
,to,O
,COVID,O
,19,O
,patients,O
,outside,O
,of,O
,hospital,O
,settings,O
,or,O
,clinical,O
,trials,O
,.,O
Sentence: 4180,The,O
,drug,O
,",",O
,an,O
,antimalarial,O
,",",O
,was,O
,repeatedly,O
,touted,O
,by,O
,President,O
,Donald,O
,Trump,O
,as,O
,a,O
,possible,O
,treatment,O
,for,O
,the,O
,coronavirus,O
,.,O
Sentence: 4181,"""",O
,The,O
,FDA,O
,is,O
,aware,O
,of,O
,reports,O
,of,O
,serious,O
,heart,O
,rhythm,O
,problems,O
,in,O
,patients,O
,with,O
,COVID,O
,19,O
,treated,O
,with,O
,hydroxychloroquine,O
,or,O
,chloroquine,O
,",",O
,often,O
,in,O
,combination,O
,with,O
,azithromycin,O
,",",O
,"""",O
,the,O
,FDA,O
,wrote,O
,on,O
,its,O
,website,O
,.,O
Sentence: 4182,Full,O
,coverage,O
,of,O
,the,O
,coronavirus,O
,outbreak,O
,"""",O
,We,O
,are,O
,also,O
,aware,O
,of,O
,increased,O
,use,O
,of,O
,these,O
,medicines,O
,through,O
,outpatient,O
,prescriptions,O
,.,O
Sentence: 4183,Therefore,O
,",",O
,we,O
,would,O
,like,O
,to,O
,remind,O
,health,O
,care,O
,professionals,O
,and,O
,patients,O
,of,O
,the,O
,known,O
,risks,O
,associated,O
,with,O
,both,O
,hydroxychloroquine,O
,and,O
,chloroquine,O
,",",O
,"""",O
,the,O
,FDA,O
,said,O
,.,O
Sentence: 4184,The,O
,agency,O
,said,O
,hydroxychloroquine,O
,can,O
,still,O
,be,O
,used,O
,in,O
,hospital,O
,settings,O
,or,O
,in,O
,clinical,O
,trials,O
,",",O
,but,O
,it,O
,was,O
,not,O
,immediately,O
,clear,O
,whether,O
,some,O
,planned,O
,trials,O
,would,O
,be,O
,stopped,O
,.,O
Sentence: 4185,Cardiologists,O
,have,O
,been,O
,sounding,O
,the,O
,alarm,O
,about,O
,hydroxychloroquine's,O
,heart,O
,risks,O
,for,O
,weeks,O
,",",O
,saying,O
,the,O
,drug,O
,could,O
,be,O
,deadly,O
,in,O
,a,O
,small,O
,number,O
,of,O
,patients,O
,who,O
,are,O
,susceptible,O
,to,O
,heart,O
,conditions,O
,.,O
Sentence: 4186,Hydroxychloroquine,O
,",",O
,and,O
,a,O
,related,O
,compound,O
,called,O
,chloroquine,O
,",",O
,is,O
,a,O
,medication,O
,that's,O
,been,O
,around,O
,for,O
,decades,O
,.,O
Sentence: 4187,It's,O
,used,O
,to,O
,treat,O
,malaria,O
,",",O
,as,O
,well,O
,as,O
,certain,O
,autoimmune,O
,diseases,O
,",",O
,including,O
,lupus,O
,and,O
,rheumatoid,O
,arthritis,O
,.,O
Sentence: 4188,Enthusiasm,O
,for,O
,its,O
,potential,O
,as,O
,a,O
,treatment,O
,for,O
,the,O
,coronavirus,O
,began,O
,to,O
,build,O
,in,O
,March,O
,",",O
,when,O
,a,O
,French,O
,study,O
,suggested,O
,hydroxychloroquine,O
,plus,O
,azithromycin,O
,the,O
,antibiotic,O
,known,O
,as,O
,a,O
,Z,O
,Pak,O
,might,O
,benefit,O
,COVID,O
,19,O
,patients,O
,.,O
Sentence: 4189,The,O
,journal,O
,that,O
,published,O
,the,O
,French,O
,study,O
,",",O
,however,O
,",",O
,later,O
,said,O
,that,O
,the,O
,article,O
,did,O
,not,O
,meet,O
,its,O
,expected,O
,standard,O
,.,O
Sentence: 4190,A,O
,week,O
,later,O
,",",O
,the,O
,FDA,O
,issued,O
,an,O
,emergency,O
,use,O
,authorization,O
,for,O
,hydroxychloroquine,O
,",",O
,allowing,O
,health,O
,care,O
,providers,O
,to,O
,use,O
,the,O
,medicine,O
,for,O
,COVID,O
,19,O
,in,O
